"","date","Site","temperature_0","salinity_0","EKE_0","chla_0","productivity_0","o2_0","temp_sd_0","salinity_sd_0","EKE_mad_0","chla_sd_0","productivity_sd_0","o2_sd_0","temperature_11","salinity_11","EKE_11","chla_11","productivity_11","o2_11","temp_sd_11","salinity_sd_11","EKE_mad_11","chla_sd_11","productivity_sd_11","o2_sd_11","temperature_16","salinity_16","EKE_16","chla_16","productivity_16","o2_16","temp_sd_16","salinity_sd_16","EKE_mad_16","chla_sd_16","productivity_sd_16","o2_sd_16","temperature_67","salinity_67","EKE_67","chla_67","productivity_67","o2_67","temp_sd_67","salinity_sd_67","EKE_mad_67","chla_sd_67","productivity_sd_67","o2_sd_67","temperature_375","salinity_375","EKE_375","chla_375","productivity_375","o2_375","temp_sd_375","salinity_sd_375","EKE_mad_375","chla_sd_375","productivity_sd_375","o2_sd_375","temperature_455","salinity_455","EKE_455","chla_455","productivity_455","o2_455","temp_sd_455","salinity_sd_455","EKE_mad_455","chla_sd_455","productivity_sd_455","o2_sd_455","temperature_635","salinity_635","EKE_635","chla_635","productivity_635","o2_635","temp_sd_635","salinity_sd_635","EKE_mad_635","chla_sd_635","productivity_sd_635","o2_sd_635","temperature_768","salinity_768","EKE_768","chla_768","productivity_768","o2_768","temp_sd_768","salinity_sd_768","EKE_mad_768","chla_sd_768","productivity_sd_768","o2_sd_768","temperature_920","salinity_920","EKE_920","chla_920","productivity_920","o2_920","temp_sd_920","salinity_sd_920","EKE_mad_920","chla_sd_920","productivity_sd_920","o2_sd_920","temperature_1665","salinity_1665","EKE_1665","chla_1665","productivity_1665","o2_1665","temp_sd_1665","salinity_sd_1665","EKE_mad_1665","chla_sd_1665","productivity_sd_1665","o2_sd_1665","AAO","SSH","mixed_layer","ice_conc","ice_thickness","FSLE","fsle_orient","ice_diff","ssh_sd","mixed_layer_sd","fsle_sd","fsle_orient_sd","BW29","BW37","BW58","Gm","Pm","Oo","julian_day","ice_regime","bathymetry","X","chla_1mon","chla_2mon","chla_3mon","chla_4mon","chla_5mon","chla_6mon","productivity_1mon","productivity_2mon","productivity_3mon","productivity_4mon","productivity_5mon","productivity_6mon","salinity_1mon","salinity_2mon","salinity_3mon","salinity_4mon","salinity_5mon","salinity_6mon","temp_1mon","temp_2mon","temp_3mon","temp_4mon","temp_5mon","temp_6mon","EKE_1mon","EKE_2mon","EKE_3mon","EKE_4mon","EKE_5mon","EKE_6mon"
"147","2015-02-21","KGI",2.26823228100936,33.5493151081933,19.7316678894803,1.01736718250646,10.3554301791721,342.726143731011,0.0680809190153498,0.118430150996713,1.28544228978775,0.481098822171921,4.92855687175843,4.56126568083651,2.26686912443903,33.5497283670637,11.863334986976,1.01488217214743,10.3524359199736,343.017985026042,0.0682445503607647,0.118283376624223,1.56418339615733,0.479269500206925,4.91685342650341,4.65151682760678,2.25983970032798,33.5527590645684,10.144225201845,1.01007283727328,9.50140359666612,343.051408555773,0.0684511624248357,0.116453717607847,1.71416057212572,0.475543825467601,4.27408342383279,4.64853842652386,0.0737632570995225,33.9664439095391,6.23198119419742,0.121766469958756,0.0242370773727695,319.897728814019,0.252638662214184,0.0559129809409754,0.0495830409606581,0.0533654177564249,0.0220185270545143,16.7308719970129,1.5048478415253,34.6364501463164,4.6128751696704,0.0237855437832574,0,258.627070109049,0.23828015204743,0.0447345276973031,4.54484081068125,0.00872261980372097,0,16.4163157678197,1.54760473018343,34.6522935954007,2.58275748399836,0.0182530416641384,0,249.273998260498,0.190206362089708,0.0323271942336237,2.43020717624154,0.00513208887934634,0,11.5853662082374,1.37339703738689,34.6871854305267,0.424396114878392,0.00960880521840105,0,229.497215270996,0.177655012712523,0.0147887958083054,1.20199926543298,0.00190436275763487,0,4.84023342828839,1.27544080505246,34.6969560322009,0.150465922756648,0.00773554702755064,0,223.533905029297,0.160514725614648,0.00843291444141854,0.633586203264363,0.00058557141471804,0,1.05036193607032,1.18016810272191,34.705382269782,0.181421575767924,0.00648665960345949,0,220.021924700056,0.150911356574259,0.00494511008120865,0.476577648746503,0.000624062648968908,0,1.91024989906317,0.606673108147723,34.7057048252651,1.15167794574506,0.00407269507801781,0,217.840833028158,0.139531247934865,0.00551289020689803,2.72452054630269,0.000153996488778148,0,1.48224207799923,1.802619099617,-1.60010452651315,20.4897891084353,0,0,-0.043809320595865,-8.5184031846645,0,0.0403980824554899,3.39415190066147,0.0527196317721603,0.0527196317721603,1,0,0,0,0,0,52,"none",760,147,0.905333762367566,1.50142828126748,1.53314616945055,2.29502875937356,1.19306444128354,0.300698396232393,6.22010113133325,20.4204909536574,17.6005051665836,11.2940980593363,9.75530934333801,0.997525764836205,33.7833859920502,33.869187619951,33.9962419933743,34.0618674225277,33.8572022914886,33.9951503806644,1.36242258052031,0.61589405975408,-0.575462080538273,-1.42641476458973,-1.8108259100053,-1.70428070757124,59.4476380257691,129.706405681817,59.5836585569088,34.814739168459,60.3236075349789,21.4440564853646
"148","2015-02-22","KGI",2.14931691189607,33.5524835851457,56.9413536314856,1.04688082800971,14.0855374866062,341.825108846029,0.0758605974766108,0.129334817318996,1.06460197263164,0.421281879720054,6.02847918527633,3.4189319063649,2.14885913166735,33.5526425308651,41.4149059321959,1.04544291231367,14.0793617301517,342.026190863715,0.075877394459537,0.129283247410166,1.01974733691167,0.420350159915638,6.02047657938774,3.47346421525069,2.1481775459316,33.5530558427175,37.7910252082223,1.04340641531679,14.067460960812,342.069819132487,0.0760888984352718,0.128782974256565,1.06944183379386,0.418878996105231,6.00813761724299,3.48274512686875,0.0789768351241946,33.9627352025774,7.56930250825229,0.117962983126442,0.0361108934092853,319.460237291124,0.270464621711863,0.0536657284253348,0.579732319699549,0.050589457442328,0.033284985974353,16.8214570218033,1.5033224826559,34.6355542174173,6.4740934909561,0.023545483360067,0,258.399990081787,0.236561893387993,0.0441932696359574,4.30071539528462,0.00864612172622968,0,16.302007034888,1.54890315099196,34.6507329507308,3.07581002645731,0.0181104302561531,0,249.146781921387,0.187733672732004,0.031803841994903,4.45448129278186,0.00510505225257137,0,11.5118183555194,1.38103276491165,34.6861172676086,0.623166321390809,0.00956815617003789,0,229.452944437663,0.172358188488732,0.0149213670602831,2.18835911367211,0.00185133936542565,0,4.72677810133791,1.28044262998982,34.6962734523572,0.187239631133586,0.00770631624618545,0,223.441577911377,0.15756443220545,0.00858496794260871,0.616867108425,0.000566197869267781,0,1.07772616723016,1.18299890047795,34.705011110048,0.122637734103219,0.00646880847801055,0,219.947533743722,0.147705996222478,0.00523734613207634,0.178336000538269,0.000633840604003423,0,1.94197856203656,0.603534065719162,34.7054868425642,0.658955476264233,0.00407435737239818,0,217.754531860352,0.137340125680435,0.00530720833705748,6.20762166201431,0.000153740395476108,0,1.52308418526509,2.2727518081665,-1.60518035044273,25.0887591441472,0,0,-0.0457209121721151,-7.94071991580564,0,0.0419956425163277,4.21695055137398,0.0551970719929127,0.0551970719929127,1,0,0,0,0,0,53,"none",760,148,0.961990997195244,1.49892089598709,1.45738808645142,2.03734923733605,1.31376868155268,0.317680603928036,12.4177179336548,25.0741249455346,11.7864648501078,10.4626387225257,13.5331529511346,1.50137125121223,33.7762334081862,33.8776754273309,33.9689554903242,34.0898109806908,33.8576261732313,33.9966338740455,1.34027122871743,0.70174771340357,-0.601306173950434,-1.39494509498278,-1.81295712292194,-1.71029285175933,55.2694429963163,45.4600628425599,58.8588565663136,57.4822682568947,30.4305654747174,19.7167187286802
"149","2015-02-23","KGI",2.07923115210401,33.5507247977787,0.737681359487116,1.09497595164511,15.4218955834707,341.886182996962,0.0841607836536467,0.144132855853863,2.40425733782823,0.398663001442558,6.60760897521921,2.96179821671047,2.06390069673459,33.551678525077,1.9934831830126,1.09270447327031,15.4192012945811,342.053702460395,0.084399887683642,0.143713476251623,3.0623022001188,0.397983742101225,6.60836995218246,3.00681696904159,2.05941446539429,33.552547428343,2.43212526665449,1.08966010974513,14.3287810219659,342.070583767361,0.0843196281066299,0.142896726870896,3.3612030405957,0.396154462983882,5.95287392131365,3.00580533081691,0.077888342914068,33.9612198935615,4.47443463270977,0.115964563770427,0.0334780233291288,319.075135972765,0.295053541998237,0.0508673238176984,1.40806619916189,0.0500542795452887,0.0313434795548601,16.8536330117671,1.50594314850798,34.6343922046346,4.39370715135709,0.0233925018304338,0,258.292760213216,0.235150012889288,0.043774169695762,4.85914339611607,0.00863735326432132,0,16.2717931863811,1.5537722422318,34.6488428115845,1.17412765049216,0.0180486557073891,0,249.143667856852,0.185238700786283,0.03158181277091,4.25371186814288,0.00511306154483025,0,11.4748984321224,1.39230325222015,34.6849538326263,0.0109261238655085,0.00956391725533952,0,229.499699910482,0.166710880430999,0.0154349323004051,2.31414638428437,0.00184046515041983,0,4.71530041307172,1.28898138905826,34.6953097393638,0.0758788646753955,0.00767165760044008,0,223.33286857605,0.154664882352812,0.00893196600501913,1.60522917275839,0.000555526236287635,0,1.07706361150676,1.18960079067462,34.7044749904323,0.239423419066669,0.00644405858059015,0,219.882459368025,0.14455059460494,0.00541425548630589,0.565373830875042,0.000634694725868137,0,1.91179233749527,0.60803336384041,34.7052688598633,1.42473853835912,0.00407933494231353,0,217.633811950684,0.129250195768545,0.00485368188629431,12.8652575244136,0.000150174390020355,0,1.52076670635224,2.18221426010132,-1.60238281720214,25.576207584805,0,0,-0.0446356992424653,-6.21185221590169,0,0.0398975961524355,5.15464878145493,0.0539828810347482,0.0539828810347482,0,0,0,0,0,0,54,"none",760,149,1.05225015514427,1.47635168499417,1.36371429098977,1.94708281093174,1.31639936235216,0.335053061445554,14.6599530378977,24.4171670013004,13.6618876457214,8.58481385972765,9.59463053279453,1.1535540289349,33.7572758462694,33.870596991645,33.9386488861508,34.1059284475115,33.8979995515611,34.0066372553507,1.44160793721676,0.751864190730784,-0.583264645809928,-1.36391286055247,-1.78412730163998,-1.70323799136612,27.1100765198124,57.4939401623945,49.4707043320544,96.9688754864685,1.99613331716567,7.04835389214268
"150","2015-02-24","KGI",1.98089542902178,33.5466238657633,30.6557042621481,1.12497029039595,16.0236465930939,342.027543809679,0.0908527387589037,0.158500643561284,8.61095559482267,0.38647695672131,6.40330539600193,2.66061933563493,1.98126165651613,33.5468887752957,14.7980785621649,1.12295824951596,16.0081554518806,342.183113945855,0.0911588153813588,0.158294357574024,9.03133994393756,0.386329219480718,6.40212957010502,2.69887466714111,1.98169908589787,33.5477259159088,12.137778663836,1.1209326138099,15.9945232868195,342.210244072808,0.09134316704338,0.157522437881933,8.50845239802434,0.385630951644726,6.39749840962967,2.70506425891265,0.0654317036064135,33.9652360280355,4.33921367533381,0.116142365253634,0.0348941793975731,319.015487670898,0.312601540081659,0.0485539683710653,6.20208421284649,0.0505103894437401,0.0303596478859078,16.8396808221239,1.51026389741023,34.6334541740767,2.68856676080872,0.0233514194842428,0,258.366703033447,0.235586066842506,0.0436987113230139,9.56323586606293,0.00867285685569474,0,16.3393255569026,1.56005628000606,34.6470914320512,0.414796116275411,0.0179975631181151,0,249.156295776367,0.18343085839302,0.0316575368032701,6.87309946715211,0.00510316482844533,0,11.4185836924644,1.40298777967691,34.6836377620697,1.34538652847033,0.00957274196359018,0,229.573661804199,0.164768620040393,0.0161112756465872,4.7513479503227,0.00184160049687003,0,4.72273663927985,1.29817549100048,34.6941853573448,2.22048371121467,0.00764582789270207,0,223.264640808105,0.155448676719338,0.00936266642210363,2.10547799327757,0.000553952808364966,0,1.02497779606361,1.19778635936814,34.7039182508314,2.80207975056707,0.00641733893592443,0,219.836327689035,0.145388401106768,0.00558691468725985,1.73916926955379,0.000599968897219148,0,1.79261142759372,0.615606312773057,34.7049418858119,4.53623518956362,0.00408653592846046,0,217.511787414551,0.124580631948794,0.00464615182906951,8.76561418701441,0.000145529955029384,0,1.45747011234299,1.7149201631546,-1.60218571954303,26.9898082017899,0,0,-0.0428915153797324,-7.07202118779491,0,0.0381923146082186,5.31820316259626,0.054282993296342,0.054282993296342,0,0,0,0,0,0,55,"none",760,150,1.12779708041085,1.48906514379713,1.29507174756792,1.92782225211461,1.2599140504996,0.345993767182032,20.5754532814026,22.1414979563819,14.7395430405935,5.41076159477234,5.75705296463437,1.31849645906025,33.7524860699972,33.8594070540534,33.9232199721866,34.1095737881131,33.930913289388,34.017848862542,1.45208087149594,0.812163681205776,-0.560477491882112,-1.37216302669711,-1.7555670597487,-1.69972327599923,15.0841143986933,110.918201794564,25.6009198469063,52.9475992939016,19.8055141615018,20.8003375265988
"151","2015-02-25","KGI",1.82861824250884,33.5432857407464,15.0721113957683,1.16086273723178,10.8807988564173,341.593251546224,0.112594275230778,0.177642661204884,5.99280322165326,0.345242143788359,3.73999595453536,2.00126045985326,1.82932016667393,33.5435718430413,7.12514204003203,1.15911969542503,10.8689156373342,341.738872951931,0.112684523290985,0.177577025115109,6.40372761827694,0.34537903926483,3.74287537490892,2.0306371422418,1.82968130045467,33.5440486801995,5.87525089678482,1.15764625701639,10.8599187665515,341.763471815321,0.112863043090549,0.177120406233333,6.5623323007506,0.345148178210486,3.74306171771397,2.03559710246519,0.0740633549996548,33.9688600434197,3.28087906771088,0.114991157833073,0.0145852676747988,318.90460035536,0.336124627350592,0.0471234198435909,5.6307106197762,0.0493712973417165,0.0103827091006327,16.9019523338122,1.51499454581409,34.632194204068,2.96558626462568,0.023346956120804,0,258.468936920166,0.23499806843347,0.0435858781966615,9.88940826577411,0.00867807077123748,0,16.3524579514337,1.56346880712292,34.6456522508101,0.919821742633048,0.017942203519245,0,249.133125305176,0.180811043940109,0.0317320472102583,9.21321965639634,0.00510554034531487,0,11.3362101115074,1.40687888413668,34.6824932575226,2.74528727732085,0.00958392369405677,0,229.627405802409,0.163924725084788,0.0167516473554719,4.46652906471218,0.0018525348382989,0,4.72836965035326,1.30095106520151,34.6933822129902,3.81941741586712,0.00763419707072899,0,223.263347625732,0.159268286684066,0.00962735405728929,3.76151044631031,0.000558988616806988,0,0.979412969961395,1.20061715470778,34.703505851127,4.6594080985265,0.00640096502112491,0,219.810773577009,0.151847123066814,0.00552141954911323,1.72034481649582,0.000543747712562735,0,1.64551335423525,0.612480346645628,34.7042606898717,8.54917634924872,0.0040956416244929,0,217.410924275716,0.132082356368463,0.00435758516839433,8.68786541020506,0.00014226427065497,0,1.32626533718535,1.26239717006683,-1.60680588252015,29.8752909104029,0,0,-0.0414530013914447,-8.82260844489565,0,0.0374772132682645,6.07654216740371,0.0542139857792021,0.0542139857792021,1,0,0,0,0,0,56,"none",760,151,1.19287876288096,1.51197463439571,1.2447152071529,1.98013269239002,1.24225936664475,0.357608911063936,16.2889574898614,23.4861271381378,10.4837271372477,10.7714681095547,5.7583822939131,1.33791409101751,33.743245628145,33.8753866619534,33.9094652864668,34.1038940482669,33.9578608936734,34.0273963875241,1.54748681353198,0.666264856441153,-0.535579475470715,-1.38063192450338,-1.72805971486701,-1.69707834472259,36.6193376816036,94.546988341173,130.163249876869,72.5014767272145,16.517536050492,2.08916400469052
"152","2015-02-26","KGI",1.75757623463869,33.5471957789527,4.01002188252633,1.18969421254264,14.5882975260417,341.502497355143,0.120594296146411,0.192177534572163,0.320426925307922,0.34756025737603,4.84889111115355,1.82541234114732,1.7555671027965,33.5484462049272,0.771074808740597,1.18712825576464,14.5710721545749,341.648140801324,0.12037393086053,0.191805503468359,0.653888711104718,0.348189191570286,4.86781199887379,1.85312653412766,1.7545955967572,33.5501522488064,0.584970674134566,1.18540627757708,14.5648757616679,341.661712646484,0.120349544728743,0.19082949438189,1.34530348656734,0.347946813751262,4.87592023010606,1.85510124514598,0.107435346167121,33.9769453207652,3.27592984436787,0.114363465251194,0.0197981823649671,319.061598036024,0.348300365247499,0.0508148653470203,1.72278968019263,0.0481022348369475,0.0139106995090656,16.9079944202771,1.51762865716164,34.631046295166,3.90787315982383,0.0233770865791788,0,258.608753204346,0.237654832996043,0.0427711642270042,5.62230156586276,0.00868324029385166,0,16.3130778627518,1.56575769592415,34.6444035876881,1.54622791320393,0.0179259996705999,0,249.128129323324,0.175262613798228,0.0313351113096238,7.13266285750159,0.00516662090727805,0,11.3095542901344,1.40661338269711,34.6808906078339,1.31657303718658,0.00960778658433507,0,229.703290303548,0.159565360033827,0.0171345458897325,2.66414058611879,0.00189690645290121,0,4.81228875462822,1.29907177231814,34.692458152771,1.50042989294472,0.00764940731460229,0,223.335565567017,0.161269279446409,0.0097023118967368,0.914743920840249,0.000577398082712684,0,0.990115685514457,1.19979562388884,34.7030934514226,1.68657379294655,0.00637811881357006,0,219.758795601981,0.159893880915433,0.00529850467631749,0.321522703445526,0.000503779362705483,0,1.52459047544416,0.596026508403676,34.7029255458287,6.98606837464243,0.00410730962175876,0,217.318753560384,0.150799286804708,0.00430320759515096,9.12205274025631,0.000139512805785445,0,1.13494602160649,0.642927050590515,-1.61103184521198,29.0402705272039,0,0,-0.0401850424863555,-3.84436093116397,0,0.0377670149847212,7.55709420547626,0.0546000849579014,0.0546000849579014,0,1,0,0,0,0,57,"none",760,152,1.23997160130077,1.58534884949525,1.20035970873303,2.10577348868052,1.30010539624426,0.370144332448641,14.9433257314894,21.1209335856968,8.44596086608039,13.1438750955794,8.83357659975688,1.5998022009929,33.7344502872891,33.8862377802531,33.8940789169735,34.1056847837236,33.9710324340396,34.0362551212311,1.56818853815397,0.619688526623779,-0.532400462983383,-1.3732515209251,-1.72405161874162,-1.69118318044477,55.5335044455358,79.056123305144,211.519218290155,21.6437336076042,12.4808205741342,16.6760836171493
"153","2015-02-27","KGI",1.70131536655956,33.5606537659963,14.2340402593768,1.21947353084882,16.2498919698927,342.075934516059,0.120691910516097,0.196668615896222,0.23137702822792,0.3888618264312,5.64806411973452,2.14648250719911,1.6986246464981,33.5630380312602,7.64433343017379,1.21620366308424,16.2378281752268,342.214679294162,0.120666308205029,0.195800523809423,0.0522814146169303,0.389312063232756,5.67423858175635,2.17354915983604,1.70342622531785,33.5671813752916,6.62563170717657,1.21414169669151,16.2402974499596,342.219206068251,0.123675018995455,0.194054868369315,0.0549357804809459,0.38880814238591,5.68671279529764,2.17189309790441,0.151458295683066,33.9828051726023,2.04466381342072,0.116115099853939,0.0245876637183958,319.673343234592,0.342223275654137,0.0534978660507534,0.143329277168858,0.0474941051423265,0.0198947382965196,16.7591563934308,1.51596217691352,34.6296184784775,1.89961098391892,0.0233729130122811,0,258.747913360596,0.250322375189478,0.0415263330556169,3.27178845728056,0.00862879220548387,0,16.193245515375,1.57075995613228,34.6430336345326,2.02992146386898,0.0178501592793812,0,249.017879486084,0.169898992133529,0.0301840737748307,1.97815540385816,0.00512847570801412,0,11.1493841605934,1.41173133552074,34.6791928768158,1.35587300590182,0.00961819702448944,0,229.723349253337,0.153288001386275,0.0169719377712496,1.5264382418691,0.0019156091063349,0,4.81631260089994,1.30350498619832,34.6913937518471,1.27091186445035,0.00766287173610181,0,223.381446838379,0.159685983869438,0.00941281198978887,0.729443768184032,0.000591105764605469,0,1.0176952178391,1.2050712084448,34.7026810517182,0.846329452116048,0.00633913251970496,0,219.611622401646,0.165385634766372,0.00481792268683636,0.972311373824998,0.000455257826843205,0,1.44992145521672,0.59194574664746,34.7016448974609,2.88848086327275,0.00411466369405389,0,217.242889404297,0.162300685484944,0.00445638817682746,12.1684737817615,0.000135734565390371,0,0.979297887607975,0.288991749286652,-1.60303345488177,29.1218650142352,0,0,-0.0368659566450226,-0.357611390406842,0,0.0358158002020745,9.56711202767056,0.0520135393880396,0.0520135393880396,1,0,0,0,0,0,58,"none",760,153,1.29417372081015,1.65299485458268,1.21077257725928,2.20375139845742,1.41290987862481,0.385364982816908,17.5296914842394,26.8834306399027,14.253864314821,13.2919432057275,12.8731588919957,1.88938031262822,33.7283147970835,33.8888445165422,33.8953610526191,34.0999944474962,33.9737664063772,34.0435774061415,1.59493801825576,0.702510673552752,-0.484379588833286,-1.41245763748884,-1.72849205633005,-1.68118328352769,42.465249128818,61.203737680457,181.022184598384,3.8022527145219,2.68490846549416,24.2829467443989
"154","2015-02-28","KGI",1.63958150976234,33.5947541925642,45.9326960760848,1.17961084180408,9.60969089137183,342.045311821832,0.114080375289187,0.188242177581352,0.338124252082884,0.430259261399393,3.67152462042218,2.46323469961285,1.6453240737319,33.5961105823517,22.9653805897858,1.17832739154498,9.62260015805562,342.183478461372,0.115003465385293,0.188415886750051,0.263912637151251,0.428742002716043,3.66889456572751,2.48107036190881,1.64836574925317,33.5974987347921,20.2086706202796,1.17710224952963,9.62983969847361,342.197426689996,0.11608465470211,0.188139321596285,0.240438938079821,0.427649178785072,3.66803946235465,2.47762115454146,0.178899521887716,33.9871071444617,3.26532139128122,0.119451609750589,0.0137945590152716,320.430943806966,0.330196787739081,0.0522469014997844,0.386536678000628,0.0475866210550993,0.0136805249771493,16.6978957961504,1.51084850742183,34.6284705345784,1.32475189979206,0.0233386347535998,0,258.823333740234,0.263120383666575,0.0406204590568581,0.594399047691735,0.00856332025130477,0,16.0619186108833,1.5728574110703,34.6416984037919,2.17716454936112,0.0177544121009608,0,248.902777353923,0.168503710302815,0.0293370141050841,1.16156149914466,0.00505250122092989,0,11.0207443861117,1.41610769182444,34.677285194397,1.32673979601123,0.00961922858065615,0,229.71959177653,0.149110158856121,0.0169156488145417,0.160957306584964,0.00190301077266146,0,4.75331986310363,1.3075237964329,34.6904299886603,1.21080746717017,0.00766303244745359,0,223.374563217163,0.160070379193063,0.00930140864189887,0.907654036190865,0.000593353790881713,0,1.02341731914177,1.21002015471458,34.7020418321764,0.763035130801074,0.00630392686330846,0,219.448784964425,0.169108278742026,0.00463355293040329,0.935408506881277,0.000412207583913013,0,1.37757495116626,0.601362887237753,34.7010726928711,1.46105893604168,0.00411356675128142,0,217.181175231934,0.163812933563611,0.00423664088441519,12.1291361703201,0.000129098832605673,0,0.897048255024557,0.07050321996212,-1.58923654341035,32.4333351982964,0,0,-0.0373839534813533,1.32247054791665,0,0.0359003466970539,6.88812290245706,0.0568303692755217,0.0568303692755217,1,0,0,0,0,0,59,"none",760,154,1.33836430311203,1.70661088824272,1.20896184775564,2.26076514853372,1.51368112365405,0.402727130386564,15.6060893270704,30.9289196332296,12.9717525111304,14.6632081137763,11.4254822002517,2.00184084309472,33.7221687104967,33.8856972853343,33.8879013326433,34.0924071735806,33.9807283613417,34.0107596185472,1.64134649601248,0.994745749980211,-0.376766237740715,-1.44228438950247,-1.71987566765812,-1.7399517595768,58.4135105184972,68.1914335580761,91.4556465909819,6.9697471846325,13.1068387558502,31.2745682252351
"155","2015-03-01","KGI",1.62661113838355,33.6208963923984,3.02560747972353,1.14816635515955,13.8325601948632,342.118238661024,0.111897002193555,0.184515431228312,0.912468879853309,0.46502594834924,5.81893427943169,2.75898412689468,1.60972423106432,33.6219030751122,3.48218504164072,1.14623039795293,13.8697700235579,342.215889824761,0.112377056399155,0.184316584477427,0.847471060755648,0.463194086290871,5.83514810062344,2.77045324104105,1.60676393823491,33.6231852902306,3.87966582551667,1.14269575311078,12.9985765351189,342.197168986003,0.112751219266642,0.183807360136543,1.03960219849876,0.460225637422823,5.24476195252108,2.74554958585035,0.192800702630646,33.9912612173292,4.59202178831075,0.121737461123202,0.026047203094802,320.753818088108,0.332856611689867,0.0507119777896744,1.47370681072891,0.0484298538041528,0.027954066175436,16.8188535463212,1.50749539454049,34.6276865967917,1.60696345336821,0.0232803352021923,0,258.843925476074,0.267462745746262,0.0400357591817099,0.594028911731851,0.0085804577858291,0,16.088412154592,1.57155066186732,34.6408314271407,2.11565758901979,0.0177148481210073,0,248.933762868245,0.169244413040767,0.0291322688425176,1.26265178537911,0.00512090663245916,0,11.2536545122936,1.4169225409627,34.6757211685181,1.09134886296215,0.00962459889706224,0,229.724433898926,0.147988588703041,0.0169917882749249,0.916364525911776,0.00193940001826654,0,4.80478421627434,1.30812131652707,34.6894863530209,0.876066406717144,0.00767728639766574,0,223.411619186401,0.162989321117681,0.00945110839868119,1.91256750711222,0.000604659836043731,0,1.05450026687676,1.21133657564988,34.7012788411733,0.600274591948812,0.00628778617829084,0,219.36003112793,0.172349856684646,0.00493212299559875,1.87926784872088,0.000393496236661019,0,1.27740585619584,0.608935838831323,34.7006912231445,1.12148747439784,0.00410800807488461,0,217.128715515137,0.164535272955904,0.00394963961961206,11.172408663702,0.000119990776565708,0,0.872706882348696,0.293377757072449,-1.59343072358105,31.8971419864231,0,0,-0.0338771132830609,8.28746166887942,0,0.0371934321884074,7.27215584957241,0.0536888086816994,0.0536888086816994,0,1,0,0,0,0,60,"none",760,155,1.35045158200794,1.72497684094641,1.16726367010011,2.23870259523392,1.49833269582854,0.416314827071296,14.916158914566,33.3514711591933,14.7967933283912,10.6321379608578,5.2894021736251,1.42302589284049,33.716531223721,33.8796571625604,33.8762131796943,34.1023044851091,33.9876374668545,34.0009998745388,1.66404208872053,1.27700127330091,-0.35750905967628,-1.42157249980503,-1.69705799470345,-1.72604040139251,75.6532562479478,66.8342614335256,57.558502014888,42.7979141670799,32.9269017327877,96.1575629905607
"156","2015-03-02","KGI",1.63285726226038,33.6380523045858,23.1996497935451,1.13335541221831,11.8553439908557,342.32607014974,0.111236139399344,0.18105757200333,1.73498378827572,0.489733808885233,5.20209019092994,3.03258926337673,1.61417484614584,33.6413690514035,11.1795001488819,1.13239161670208,11.8931398921543,342.48717074924,0.109566835050305,0.181288303202751,1.89431964148368,0.487596971827694,5.21628149533817,3.05029728879109,1.60817796736956,33.6428102122413,10.4844730310522,1.12958638535606,11.9184665812386,342.495278252496,0.109153591687279,0.181164029416665,1.97260066909667,0.484187901117023,5.19173707949839,3.02735042317586,0.201879959812181,33.9925753010644,6.43699707113446,0.123694957544406,0.0249013989232481,320.725026448568,0.345676734627974,0.0494880932496399,2.02041978436406,0.0503591180570845,0.0271050411925419,16.8154998653614,1.50790529349528,34.6272666301202,3.33960856248254,0.0232251989655197,0,258.857466379801,0.262350388877665,0.0398312164612211,0.861446479974308,0.00868468318439051,0,16.3025443636065,1.56973620842804,34.640345920216,3.15479571863187,0.0177585126366466,0,249.140239715576,0.16918778679972,0.0292863571849194,1.47065289515907,0.00531108989887735,0,11.7244710721461,1.41596119552851,34.6742525100708,1.93741518703902,0.0096403150819242,0,229.738488515218,0.147953953954001,0.01734591538972,1.55811353747593,0.00202591582486189,0,4.98895314220373,1.30744669468779,34.6884623075786,1.46149028374411,0.00769091176334769,0,223.453863143921,0.165516911908109,0.00969497971309606,2.28088536999095,0.000632975573353857,0,1.13236686633331,1.21016861538629,34.7005159017202,1.10959508173573,0.00628414410831673,0,219.341971261161,0.174777757756202,0.00514883852965814,1.43037858129878,0.000393098005059696,0,1.18057802275887,0.612087962882859,34.7002552577427,0.371036115551976,0.00410089719419678,0,217.088905334473,0.166071504319031,0.00382676630504797,7.13741757935734,0.0001119024565983,0,0.907434248159949,0.994219660758972,-1.59155722293589,26.494942009449,0,0,-0.0286467658165652,10.6393660188795,0,0.0396332043235343,4.48723759287265,0.047624560573979,0.047624560573979,0,0,0,0,0,0,61,"none",760,156,1.36636219256454,1.75353317790561,1.14262936678198,2.21945269902547,1.30884129140112,0.434830458627807,18.1585982905494,35.9045326974657,15.6391683419545,11.4475428528256,3.20617285701964,3.19570148653454,33.7030942704942,33.8724621666802,33.869251065784,34.1140458054013,33.9967612160577,33.9709581004249,1.7189804961284,1.13825903750128,-0.290119103518211,-1.37336342533429,-1.63517663462294,-1.76444794651535,56.0473568715328,97.3630725575365,126.019455154167,56.8354067544673,75.0913229935614,51.8084050493803
